name,score,event,year,last_name,first_name,full_name
Yura MATSUDA,178.26,JP,2017,MATSUDA,Yura,"Yura, MATSUDA"
Elizabet TURSYNBAEVA,175.11,JP,2017,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Dabin CHOI,165.63,JP,2017,CHOI,Dabin,"Dabin, CHOI"
Alaine CHARTRAND,160.22,JP,2017,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Nicole RAJICOVA,159.7,JP,2017,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Evgenia MEDVEDEVA,227.66,FN,2017,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Satoko MIYAHARA,218.33,FN,2017,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Anna POGORILAYA,216.47,FN,2017,POGORILAYA,Anna,"Anna, POGORILAYA"
Kaetlyn OSMOND,212.45,FN,2017,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Maria SOTSKOVA,198.79,FN,2017,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Elena RADIONOVA,188.81,FN,2017,RADIONOVA,Elena,"Elena, RADIONOVA"
Evgenia MEDVEDEVA,229.71,EU,2017,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Anna POGORILAYA,211.39,EU,2017,POGORILAYA,Anna,"Anna, POGORILAYA"
Carolina KOSTNER,210.52,EU,2017,KOSTNER,Carolina,"Carolina, KOSTNER"
Maria SOTSKOVA,192.52,EU,2017,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Laurine LECAVELIER,188.1,EU,2017,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Nicole RAJICOVA,179.7,EU,2017,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Loena HENDRICKX,172.71,EU,2017,HENDRICKX,Loena,"Loena, HENDRICKX"
Ivett TOTH,172.65,EU,2017,TOTH,Ivett,"Ivett, TOTH"
Roberta RODEGHIERO,161.0,EU,2017,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Nicole SCHOTT,160.63,EU,2017,SCHOTT,Nicole,"Nicole, SCHOTT"
Emmi PELTONEN,160.57,EU,2017,PELTONEN,Emmi,"Emmi, PELTONEN"
Anastasia GALUSTYAN,155.14,EU,2017,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Matilda ALGOTSSON,154.63,EU,2017,ALGOTSSON,Matilda,"Matilda, ALGOTSSON"
Joshi HELGESSON,152.86,EU,2017,HELGESSON,Joshi,"Joshi, HELGESSON"
Helery HÄLVIN,146.68,EU,2017,HÄLVIN,Helery,"Helery, HÄLVIN"
Mae Berenice MEITE,145.07,EU,2017,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Nathalie WEINZIERL,143.4,EU,2017,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Natasha MCKAY,140.85,EU,2017,MCKAY,Natasha,"Natasha, MCKAY"
Angelina KUCHVALSKA,139.63,EU,2017,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Michaela-Lucie HANZLIKOVA,138.23,EU,2017,HANZLIKOVA,Michaela-Lucie,"Michaela-Lucie, HANZLIKOVA"
Anna KHNYCHENKOVA,136.57,EU,2017,KHNYCHENKOVA,Anna,"Anna, KHNYCHENKOVA"
Kerstin FRANK,132.08,EU,2017,FRANK,Kerstin,"Kerstin, FRANK"
Viveca LINDFORS,130.1,EU,2017,LINDFORS,Viveca,"Viveca, LINDFORS"
Anne Line GJERSEM,128.68,EU,2017,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Mai MIHARA,200.85,4C,2017,MIHARA,Mai,"Mai, MIHARA"
Gabrielle DALEMAN,196.91,4C,2017,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Mirai NAGASU,194.95,4C,2017,NAGASU,Mirai,"Mirai, NAGASU"
Kaetlyn OSMOND,184.17,4C,2017,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Dabin CHOI,182.41,4C,2017,CHOI,Dabin,"Dabin, CHOI"
Mariah BELL,177.1,4C,2017,BELL,Mariah,"Mariah, BELL"
Zijun LI,177.05,4C,2017,LI,Zijun,"Zijun, LI"
Elizabet TURSYNBAEVA,176.65,4C,2017,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Wakaba HIGUCHI,172.05,4C,2017,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Rika HONGO,167.42,4C,2017,HONGO,Rika,"Rika, HONGO"
Alaine CHARTRAND,167.12,4C,2017,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Karen CHEN,166.82,4C,2017,CHEN,Karen,"Karen, CHEN"
Xiangning LI,164.85,4C,2017,LI,Xiangning,"Xiangning, LI"
Brooklee HAN,152.05,4C,2017,HAN,Brooklee,"Brooklee, HAN"
Ziquan ZHAO,147.37,4C,2017,ZHAO,Ziquan,"Ziquan, ZHAO"
Kailani CRAINE,136.91,4C,2017,CRAINE,Kailani,"Kailani, CRAINE"
Amy LIN,125.02,4C,2017,LIN,Amy,"Amy, LIN"
Maisy Hiu Ching MA,124.65,4C,2017,MA,Maisy Hiu Ching,"Maisy Hiu Ching, MA"
Suh Hyun SON,122.35,4C,2017,SON,Suh Hyun,"Suh Hyun, SON"
Chloe ING,120.18,4C,2017,ING,Chloe,"Chloe, ING"
Shuran YU,118.4,4C,2017,YU,Shuran,"Shuran, YU"
Evgenia MEDVEDEVA,233.41,WR,2017,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Kaetlyn OSMOND,218.13,WR,2017,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Gabrielle DALEMAN,213.52,WR,2017,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Karen CHEN,199.29,WR,2017,CHEN,Karen,"Karen, CHEN"
Mai MIHARA,197.88,WR,2017,MIHARA,Mai,"Mai, MIHARA"
Carolina KOSTNER,196.83,WR,2017,KOSTNER,Carolina,"Carolina, KOSTNER"
Ashley WAGNER,193.54,WR,2017,WAGNER,Ashley,"Ashley, WAGNER"
Maria SOTSKOVA,192.2,WR,2017,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Elizabet TURSYNBAEVA,191.99,WR,2017,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Dabin CHOI,191.11,WR,2017,CHOI,Dabin,"Dabin, CHOI"
Wakaba HIGUCHI,188.05,WR,2017,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Mariah BELL,187.23,WR,2017,BELL,Mariah,"Mariah, BELL"
Anna POGORILAYA,183.37,WR,2017,POGORILAYA,Anna,"Anna, POGORILAYA"
Xiangning LI,175.37,WR,2017,LI,Xiangning,"Xiangning, LI"
Loena HENDRICKX,172.82,WR,2017,HENDRICKX,Loena,"Loena, HENDRICKX"
Rika HONGO,169.83,WR,2017,HONGO,Rika,"Rika, HONGO"
Nicole RAJICOVA,165.55,WR,2017,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Laurine LECAVELIER,162.99,WR,2017,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Nicole SCHOTT,161.41,WR,2017,SCHOTT,Nicole,"Nicole, SCHOTT"
Ivett TOTH,160.77,WR,2017,TOTH,Ivett,"Ivett, TOTH"
Zijun LI,159.8,WR,2017,LI,Zijun,"Zijun, LI"
Angelina KUCHVALSKA,155.02,WR,2017,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Anastasia GALUSTYAN,153.47,WR,2017,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Kailani CRAINE,152.94,WR,2017,CRAINE,Kailani,"Kailani, CRAINE"
Satoko MIYAHARA,214.03,US,2018,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Kaori SAKAMOTO,210.59,US,2018,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Bradie TENNELL,204.1,US,2018,TENNELL,Bradie,"Bradie, TENNELL"
Polina TSURSKAYA,195.56,US,2018,TSURSKAYA,Polina,"Polina, TSURSKAYA"
Serafima SAKHANOVICH,189.75,US,2018,SAKHANOVICH,Serafima,"Serafima, SAKHANOVICH"
Gabrielle DALEMAN,189.14,US,2018,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Alena LEONOVA,185.93,US,2018,LEONOVA,Alena,"Alena, LEONOVA"
Karen CHEN,182.8,US,2018,CHEN,Karen,"Karen, CHEN"
Nicole RAJICOVA,167.61,US,2018,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Xiangning LI,164.32,US,2018,LI,Xiangning,"Xiangning, LI"
Kaetlyn OSMOND,212.91,CA,2018,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Maria SOTSKOVA,192.52,CA,2018,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Ashley WAGNER,183.94,CA,2018,WAGNER,Ashley,"Ashley, WAGNER"
Courtney HICKS,182.57,CA,2018,HICKS,Courtney,"Courtney, HICKS"
Marin HONDA,178.24,CA,2018,HONDA,Marin,"Marin, HONDA"
Rika HONGO,176.34,CA,2018,HONGO,Rika,"Rika, HONGO"
Karen CHEN,170.4,CA,2018,CHEN,Karen,"Karen, CHEN"
Laurine LECAVELIER,166.43,CA,2018,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Anna POGORILAYA,156.89,CA,2018,POGORILAYA,Anna,"Anna, POGORILAYA"
Kailani CRAINE,143.03,CA,2018,CRAINE,Kailani,"Kailani, CRAINE"
Alaine CHARTRAND,134.17,CA,2018,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Larkyn AUSTMAN,123.56,CA,2018,AUSTMAN,Larkyn,"Larkyn, AUSTMAN"
Alina ZAGITOVA,213.8,FR,2018,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Maria SOTSKOVA,208.78,FR,2018,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Kaetlyn OSMOND,206.77,FR,2018,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Mai MIHARA,202.12,FR,2018,MIHARA,Mai,"Mai, MIHARA"
Elizabet TURSYNBAEVA,200.98,FR,2018,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Yuna SHIRAIWA,193.18,FR,2018,SHIRAIWA,Yuna,"Yuna, SHIRAIWA"
Nicole SCHOTT,172.39,FR,2018,SCHOTT,Nicole,"Nicole, SCHOTT"
Mae Berenice MEITE,171.4,FR,2018,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Elizaveta TUKTAMYSHEVA,167.65,FR,2018,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Polina EDMUNDS,157.77,FR,2018,EDMUNDS,Polina,"Polina, EDMUNDS"
Laurine LECAVELIER,154.35,FR,2018,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Evgenia MEDVEDEVA,231.21,RU,2018,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Carolina KOSTNER,215.98,RU,2018,KOSTNER,Carolina,"Carolina, KOSTNER"
Wakaba HIGUCHI,207.17,RU,2018,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Elena RADIONOVA,195.52,RU,2018,RADIONOVA,Elena,"Elena, RADIONOVA"
Kaori SAKAMOTO,194.0,RU,2018,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Mariah BELL,188.56,RU,2018,BELL,Mariah,"Mariah, BELL"
Valeriia MIKHAILOVA,185.09,RU,2018,MIKHAILOVA,Valeriia,"Valeriia, MIKHAILOVA"
Elizabet TURSYNBAEVA,184.95,RU,2018,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Mirai NAGASU,178.25,RU,2018,NAGASU,Mirai,"Mirai, NAGASU"
Nicole SCHOTT,168.72,RU,2018,SCHOTT,Nicole,"Nicole, SCHOTT"
Mae Berenice MEITE,160.96,RU,2018,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Anastasia GALUSTYAN,154.9,RU,2018,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Alina ZAGITOVA,213.88,CN,2018,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Wakaba HIGUCHI,212.52,CN,2018,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Elena RADIONOVA,206.82,CN,2018,RADIONOVA,Elena,"Elena, RADIONOVA"
Mai MIHARA,206.07,CN,2018,MIHARA,Mai,"Mai, MIHARA"
Marin HONDA,198.32,CN,2018,HONDA,Marin,"Marin, HONDA"
Gabrielle DALEMAN,196.83,CN,2018,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Elizaveta TUKTAMYSHEVA,196.68,CN,2018,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Xiangning LI,174.82,CN,2018,LI,Xiangning,"Xiangning, LI"
Dabin CHOI,165.99,CN,2018,CHOI,Dabin,"Dabin, CHOI"
Amber GLENN,151.14,CN,2018,GLENN,Amber,"Amber, GLENN"
Ziquan ZHAO,144.71,CN,2018,ZHAO,Ziquan,"Ziquan, ZHAO"
Evgenia MEDVEDEVA,224.39,JP,2018,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Carolina KOSTNER,212.24,JP,2018,KOSTNER,Carolina,"Carolina, KOSTNER"
Polina TSURSKAYA,210.19,JP,2018,TSURSKAYA,Polina,"Polina, TSURSKAYA"
Mirai NAGASU,194.46,JP,2018,NAGASU,Mirai,"Mirai, NAGASU"
Satoko MIYAHARA,191.8,JP,2018,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Alena LEONOVA,190.95,JP,2018,LEONOVA,Alena,"Alena, LEONOVA"
Rika HONGO,187.83,JP,2018,HONGO,Rika,"Rika, HONGO"
Yuna SHIRAIWA,171.94,JP,2018,SHIRAIWA,Yuna,"Yuna, SHIRAIWA"
Mariah BELL,166.04,JP,2018,BELL,Mariah,"Mariah, BELL"
Nicole RAJICOVA,159.78,JP,2018,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Alaine CHARTRAND,159.36,JP,2018,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Soyoun PARK,135.79,JP,2018,PARK,Soyoun,"Soyoun, PARK"
Alina ZAGITOVA,223.3,FN,2018,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Maria SOTSKOVA,216.28,FN,2018,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Kaetlyn OSMOND,215.16,FN,2018,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Carolina KOSTNER,214.65,FN,2018,KOSTNER,Carolina,"Carolina, KOSTNER"
Satoko MIYAHARA,213.49,FN,2018,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Wakaba HIGUCHI,202.11,FN,2018,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Alina ZAGITOVA,238.24,EU,2018,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Evgenia MEDVEDEVA,232.86,EU,2018,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Carolina KOSTNER,204.25,EU,2018,KOSTNER,Carolina,"Carolina, KOSTNER"
Maria SOTSKOVA,200.81,EU,2018,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Loena HENDRICKX,176.91,EU,2018,HENDRICKX,Loena,"Loena, HENDRICKX"
Nicole RAJICOVA,171.9,EU,2018,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Alexia PAGANINI,161.62,EU,2018,PAGANINI,Alexia,"Alexia, PAGANINI"
Mae Berenice MEITE,159.7,EU,2018,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Emmi PELTONEN,159.48,EU,2018,PELTONEN,Emmi,"Emmi, PELTONEN"
Nicole SCHOTT,157.84,EU,2018,SCHOTT,Nicole,"Nicole, SCHOTT"
Laurine LECAVELIER,154.11,EU,2018,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Eliska BREZINOVA,149.69,EU,2018,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Ivett TOTH,148.98,EU,2018,TOTH,Ivett,"Ivett, TOTH"
Viveca LINDFORS,147.89,EU,2018,LINDFORS,Viveca,"Viveca, LINDFORS"
Micol CRISTINI,147.8,EU,2018,CRISTINI,Micol,"Micol, CRISTINI"
Lea Johanna DASTICH,146.82,EU,2018,DASTICH,Lea Johanna,"Lea Johanna, DASTICH"
Anita ÖSTLUND,145.14,EU,2018,ÖSTLUND,Anita,"Anita, ÖSTLUND"
Anne Line GJERSEM,142.68,EU,2018,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Giada RUSSO,142.38,EU,2018,RUSSO,Giada,"Giada, RUSSO"
Dasa GRM,137.31,EU,2018,GRM,Dasa,"Dasa, GRM"
Pernille SORENSEN,133.94,EU,2018,SORENSEN,Pernille,"Pernille, SORENSEN"
Elzbieta KROPA,133.87,EU,2018,KROPA,Elzbieta,"Elzbieta, KROPA"
Anna KHNYCHENKOVA,132.7,EU,2018,KHNYCHENKOVA,Anna,"Anna, KHNYCHENKOVA"
Silvia HUGEC,123.45,EU,2018,HUGEC,Silvia,"Silvia, HUGEC"
Kaori SAKAMOTO,214.21,4C,2018,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Mai MIHARA,210.57,4C,2018,MIHARA,Mai,"Mai, MIHARA"
Satoko MIYAHARA,207.02,4C,2018,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Dabin CHOI,190.23,4C,2018,CHOI,Dabin,"Dabin, CHOI"
Mariah BELL,185.84,4C,2018,BELL,Mariah,"Mariah, BELL"
Hanul KIM,173.1,4C,2018,KIM,Hanul,"Hanul, KIM"
Starr ANDREWS,172.65,4C,2018,ANDREWS,Starr,"Starr, ANDREWS"
Alaine CHARTRAND,172.41,4C,2018,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Angela WANG,161.04,4C,2018,WANG,Angela,"Angela, WANG"
Xiangning LI,160.4,4C,2018,LI,Xiangning,"Xiangning, LI"
Soyoun PARK,159.48,4C,2018,PARK,Soyoun,"Soyoun, PARK"
Elizabet TURSYNBAEVA,156.19,4C,2018,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Alicia PINEAULT,152.81,4C,2018,PINEAULT,Alicia,"Alicia, PINEAULT"
Brooklee HAN,150.65,4C,2018,HAN,Brooklee,"Brooklee, HAN"
Michelle LONG,147.5,4C,2018,LONG,Michele,"Michele, LONG"
Kailani CRAINE,141.04,4C,2018,CRAINE,Kailani,"Kailani, CRAINE"
Ziquan ZHAO,139.01,4C,2018,ZHAO,Ziquan,"Ziquan, ZHAO"
Amy LIN,137.4,4C,2018,LIN,Amy,"Amy, LIN"
Chloe ING,129.7,4C,2018,ING,Chloe,"Chloe, ING"
Aiza MAMBEKOVA,121.0,4C,2018,MAMBEKOVA,Aiza,"Aiza, MAMBEKOVA"
Joanna SO,107.69,4C,2018,SO,Joanna,"Joanna, SO"
Natalie SANGKAGALO,93.61,4C,2018,SANGKAGALO,Natalie,"Natalie, SANGKAGALO"
Thita LAMSAM,79.33,4C,2018,LAMSAM,Thita,"Thita, LAMSAM"
ZAGITOVA Alina,239.57,OL,2018,ZAGITOVA,Alina,"Alina, ZAGITOVA"
MEDVEDEVA Evgenia,238.26,OL,2018,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
OSMOND Kaetlyn,231.02,OL,2018,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
MIYAHARA Satoko,222.38,OL,2018,MIYAHARA,Satoko,"Satoko, MIYAHARA"
KOSTNER Carolina,212.44,OL,2018,KOSTNER,Carolina,"Carolina, KOSTNER"
SAKAMOTO Kaori,209.71,OL,2018,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
CHOI Dabin,199.26,OL,2018,CHOI,Dabin,"Dabin, CHOI"
SOTSKOVA Maria,198.1,OL,2018,SOTSKOVA,Maria,"Maria, SOTSKOVA"
TENNELL Bradie,192.35,OL,2018,TENNELL,Bradie,"Bradie, TENNELL"
NAGASU Mirai,186.54,OL,2018,NAGASU,Mirai,"Mirai, NAGASU"
CHEN Karen,185.65,OL,2018,CHEN,Karen,"Karen, CHEN"
TURSYNBAEVA Elizabet,177.12,OL,2018,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
KIM Hanul,175.71,OL,2018,KIM,Hanul,"Hanul, KIM"
RAJICOVA Nicole,175.19,OL,2018,RAJICOVA,Nicole,"Nicole, RAJICOVA"
DALEMAN Gabrielle,172.46,OL,2018,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
HENDRICKX Loena,171.88,OL,2018,HENDRICKX,Loena,"Loena, HENDRICKX"
CRAINE Kailani,168.61,OL,2018,CRAINE,Kailani,"Kailani, CRAINE"
SCHOTT Nicole,168.46,OL,2018,SCHOTT,Nicole,"Nicole, SCHOTT"
MEITE Mae Berenice,159.92,OL,2018,MEITE,Mae Berenice,"Mae Berenice, MEITE"
PELTONEN Emmi,157.14,OL,2018,PELTONEN,Emmi,"Emmi, PELTONEN"
PAGANINI Alexia,156.26,OL,2018,PAGANINI,Alexia,"Alexia, PAGANINI"
LI Xiangning,154.43,OL,2018,LI,Xiangning,"Xiangning, LI"
TOTH Ivett,150.43,OL,2018,TOTH,Ivett,"Ivett, TOTH"
WILLIAMS Isadora,144.18,OL,2018,WILLIAMS,Isadora,"Isadora, WILLIAMS"
Kaetlyn OSMOND,223.23,WR,2018,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Wakaba HIGUCHI,210.9,WR,2018,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Satoko MIYAHARA,210.08,WR,2018,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Carolina KOSTNER,208.88,WR,2018,KOSTNER,Carolina,"Carolina, KOSTNER"
Alina ZAGITOVA,207.72,WR,2018,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Bradie TENNELL,199.89,WR,2018,TENNELL,Bradie,"Bradie, TENNELL"
Gabrielle DALEMAN,196.72,WR,2018,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Maria SOTSKOVA,196.61,WR,2018,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Loena HENDRICKX,192.31,WR,2018,HENDRICKX,Loena,"Loena, HENDRICKX"
Mirai NAGASU,187.52,WR,2018,NAGASU,Mirai,"Mirai, NAGASU"
Elizabet TURSYNBAEVA,186.85,WR,2018,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Mariah BELL,174.4,WR,2018,BELL,Mariah,"Mariah, BELL"
Nicole SCHOTT,174.13,WR,2018,SCHOTT,Nicole,"Nicole, SCHOTT"
Laurine LECAVELIER,173.23,WR,2018,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Hanul KIM,170.68,WR,2018,KIM,Hanul,"Hanul, KIM"
Viveca LINDFORS,166.23,WR,2018,LINDFORS,Viveca,"Viveca, LINDFORS"
Kailani CRAINE,154.41,WR,2018,CRAINE,Kailani,"Kailani, CRAINE"
Eliska BREZINOVA,153.14,WR,2018,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Stanislava KONSTANTINOVA,153.03,WR,2018,KONSTANTINOVA,Stanislava,"Stanislava, KONSTANTINOVA"
Alexia PAGANINI,149.66,WR,2018,PAGANINI,Alexia,"Alexia, PAGANINI"
Elisabetta LECCARDI,149.17,WR,2018,LECCARDI,Elisabetta,"Elisabetta, LECCARDI"
Dasa GRM,144.51,WR,2018,GRM,Dasa,"Dasa, GRM"
Ivett TOTH,136.87,WR,2018,TOTH,Ivett,"Ivett, TOTH"
Dabin CHOI,5530.0,WR,2018,CHOI,Dabin,"Dabin, CHOI"
Satoko MIYAHARA,219.71,US,2019,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Kaori SAKAMOTO,213.9,US,2019,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Sofia SAMODUROVA,198.7,US,2019,SAMODUROVA,Sofia,"Sofia, SAMODUROVA"
Bradie TENNELL,192.89,US,2019,TENNELL,Bradie,"Bradie, TENNELL"
Laurine LECAVELIER,172.41,US,2019,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Megan WESSENBERG,170.33,US,2019,WESSENBERG,Megan,"Megan, WESSENBERG"
Polina TSURSKAYA,159.45,US,2019,TSURSKAYA,Polina,"Polina, TSURSKAYA"
Marin HONDA,158.04,US,2019,HONDA,Marin,"Marin, HONDA"
Alaine CHARTRAND,155.49,US,2019,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Starr ANDREWS,150.56,US,2019,ANDREWS,Starr,"Starr, ANDREWS"
Elizaveta TUKTAMYSHEVA,203.32,CA,2019,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Mako YAMASHITA,203.06,CA,2019,YAMASHITA,Mako,"Mako, YAMASHITA"
Evgenia MEDVEDEVA,197.91,CA,2019,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Mariah BELL,190.25,CA,2019,BELL,Mariah,"Mariah, BELL"
Elizabet TURSYNBAEVA,185.71,CA,2019,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Wakaba HIGUCHI,181.29,CA,2019,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Starr ANDREWS,174.72,CA,2019,ANDREWS,Starr,"Starr, ANDREWS"
Alaine CHARTRAND,172.17,CA,2019,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Daria PANENKOVA,168.54,CA,2019,PANENKOVA,Daria,"Daria, PANENKOVA"
Alicia PINEAULT,158.29,CA,2019,PINEAULT,Alicia,"Alicia, PINEAULT"
Yura MATSUDA,157.59,CA,2019,MATSUDA,Yura,"Yura, MATSUDA"
Rika KIHIRA,205.92,FR,2019,KIHIRA,Rika,"Rika, KIHIRA"
Mai MIHARA,202.81,FR,2019,MIHARA,Mai,"Mai, MIHARA"
Bradie TENNELL,197.78,FR,2019,TENNELL,Bradie,"Bradie, TENNELL"
Evgenia MEDVEDEVA,192.81,FR,2019,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Stanislava KONSTANTINOVA,189.67,FR,2019,KONSTANTINOVA,Stanislava,"Stanislava, KONSTANTINOVA"
Marin HONDA,188.61,FR,2019,HONDA,Marin,"Marin, HONDA"
Maria SOTSKOVA,177.59,FR,2019,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Mae Berenice MEITE,168.02,FR,2019,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Laurine LECAVELIER,157.24,FR,2019,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Alexia PAGANINI,156.51,FR,2019,PAGANINI,Alexia,"Alexia, PAGANINI"
Lea SERNA,149.49,FR,2019,SERNA,Lea,"Lea, SERNA"
Matilda ALGOTSSON,146.35,FR,2019,ALGOTSSON,Matilda,"Matilda, ALGOTSSON"
Alina ZAGITOVA,222.95,RU,2019,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Sofia SAMODUROVA,198.01,RU,2019,SAMODUROVA,Sofia,"Sofia, SAMODUROVA"
Eunsoo LIM,185.67,RU,2019,LIM,Eunsoo,"Eunsoo, LIM"
Alexia PAGANINI,182.5,RU,2019,PAGANINI,Alexia,"Alexia, PAGANINI"
Yuna SHIRAIWA,180.93,RU,2019,SHIRAIWA,Yuna,"Yuna, SHIRAIWA"
Elizabet TURSYNBAEVA,180.45,RU,2019,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Mako YAMASHITA,161.22,RU,2019,YAMASHITA,Mako,"Mako, YAMASHITA"
Polina TSURSKAYA,149.45,RU,2019,TSURSKAYA,Polina,"Polina, TSURSKAYA"
Yura MATSUDA,137.99,RU,2019,MATSUDA,Yura,"Yura, MATSUDA"
Rika KIHIRA,224.31,JP,2019,KIHIRA,Rika,"Rika, KIHIRA"
