name,score,event,year,last_name,first_name,full_name
Stephane WALKER,171.79,EU,2016,WALKER,Stephane,WALKER Stephane
Jiri BELOHRADSKY,168.57,EU,2016,BELOHRADSKY,Jiri,BELOHRADSKY Jiri
Nicholas VRDOLJAK,167.07,EU,2016,VRDOLJAK,Nicholas,VRDOLJAK Nicholas
David KRANJEC,163.98,EU,2016,KRANJEC,David,KRANJEC David
Mario-Rafael IONIAN,160.57,EU,2016,IONIAN,Mario-Rafael,IONIAN Mario-Rafael
Sondre ODDVOLL BOE,149.6,EU,2016,ODDVOLL BOE,Sondre,ODDVOLL BOE Sondre
Patrick CHAN,290.21,4C,2016,CHAN,Patrick,CHAN Patrick
Boyang JIN,289.83,4C,2016,JIN,Boyang,JIN Boyang
Han YAN,271.55,4C,2016,YAN,Han,YAN Han
Shoma UNO,269.81,4C,2016,UNO,Shoma,UNO Shoma
Takahito MURA,268.43,4C,2016,MURA,Takahito,MURA Takahito
Keiji TANAKA,222.7,4C,2016,TANAKA,Keiji,TANAKA Keiji
Max AARON,220.94,4C,2016,AARON,Max,AARON Max
Grant HOCHSTEIN,216.34,4C,2016,HOCHSTEIN,Grant,HOCHSTEIN Grant
Michael Christian MARTINEZ,211.59,4C,2016,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Jin Seo KIM,201.43,4C,2016,KIM,Jinseo,KIM Jinseo
Kevin REYNOLDS,198.87,4C,2016,REYNOLDS,Kevin,REYNOLDS Kevin
Nan SONG,194.81,4C,2016,SONG,Nan,SONG Nan
Liam FIRUS,194.02,4C,2016,FIRUS,Liam,FIRUS Liam
Ross MINER,191.12,4C,2016,MINER,Ross,MINER Ross
Julian Zhi Jie YEE,190.32,4C,2016,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
June Hyoung LEE,180.92,4C,2016,LEE,June Hyoung,LEE June Hyoung
Denis MARGALIK,177.65,4C,2016,MARGALIK,Denis,MARGALIK Denis
Se Jong BYUN,176.15,4C,2016,BYUN,Se Jong,BYUN Se Jong
Brendan KERRY,172.26,4C,2016,KERRY,Brendan,KERRY Brendan
Andrew DODDS,161.47,4C,2016,DODDS,Andrew,DODDS Andrew
Chih-I TSAO,159.13,4C,2016,TSAO,Chih-I,TSAO Chih-I
Leslie IP,152.29,4C,2016,IP,Leslie,IP Leslie
Harry Hau Yin LEE,110.95,4C,2016,LEE,Harry Hau Yin,LEE Harry Hau Yin
Javier FERNANDEZ,314.93,WR,2016,FERNANDEZ,Javier,FERNANDEZ Javier
Yuzuru HANYU,295.17,WR,2016,HANYU,Yuzuru,HANYU Yuzuru
Boyang JIN,270.99,WR,2016,JIN,Boyang,JIN Boyang
Mikhail KOLYADA,267.97,WR,2016,KOLYADA,Mikhail,KOLYADA Mikhail
Patrick CHAN,266.75,WR,2016,CHAN,Patrick,CHAN Patrick
Adam RIPPON,264.44,WR,2016,RIPPON,Adam,RIPPON Adam
Shoma UNO,264.25,WR,2016,UNO,Shoma,UNO Shoma
Max AARON,254.14,WR,2016,AARON,Max,AARON Max
Michal BREZINA,237.99,WR,2016,BREZINA,Michal,BREZINA Michal
Grant HOCHSTEIN,237.25,WR,2016,HOCHSTEIN,Grant,HOCHSTEIN Grant
Denis TEN,230.13,WR,2016,TEN,Denis,TEN Denis
Ivan RIGHINI,228.52,WR,2016,RIGHINI,Ivan,RIGHINI Ivan
Alexei BYCHENKO,226.07,WR,2016,BYCHENKO,Alexei,BYCHENKO Alexei
Deniss VASILJEVS,224.54,WR,2016,VASILJEVS,Deniss,VASILJEVS Deniss
Misha GE,223.53,WR,2016,GE,Misha,GE Misha
Jorik HENDRICKX,221.43,WR,2016,HENDRICKX,Jorik,HENDRICKX Jorik
Brendan KERRY,210.56,WR,2016,KERRY,Brendan,KERRY Brendan
Maxim KOVTUN,210.14,WR,2016,KOVTUN,Maxim,KOVTUN Maxim
Michael Christian MARTINEZ,204.1,WR,2016,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Chafik BESSEGHIER,203.2,WR,2016,BESSEGHIER,Chafik,BESSEGHIER Chafik
Julian Zhi Jie YEE,202.94,WR,2016,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Phillip HARRIS,190.42,WR,2016,HARRIS,Phillip,HARRIS Phillip
Ivan PAVLOV,178.89,WR,2016,PAVLOV,Ivan,PAVLOV Ivan
June Hyoung LEE,174.88,WR,2016,LEE,June Hyoung,LEE June Hyoung
Shoma UNO,279.34,US,2017,UNO,Shoma,UNO Shoma
Jason BROWN,268.38,US,2017,BROWN,Jason,BROWN Jason
Adam RIPPON,261.43,US,2017,RIPPON,Adam,RIPPON Adam
Sergei VORONOV,245.28,US,2017,VORONOV,Sergei,VORONOV Sergei
Boyang JIN,245.08,US,2017,JIN,Boyang,JIN Boyang
Nam NGUYEN,239.26,US,2017,NGUYEN,Nam,NGUYEN Nam
Maxim KOVTUN,230.75,US,2017,KOVTUN,Maxim,KOVTUN Maxim
Timothy DOLENSKY,226.53,US,2017,DOLENSKY,Timothy,DOLENSKY Timothy
Jorik HENDRICKX,224.91,US,2017,HENDRICKX,Jorik,HENDRICKX Jorik
Brendan KERRY,211.76,US,2017,KERRY,Brendan,KERRY Brendan
Patrick CHAN,266.95,CA,2017,CHAN,Patrick,CHAN Patrick
Yuzuru HANYU,263.06,CA,2017,HANYU,Yuzuru,HANYU Yuzuru
Kevin REYNOLDS,245.06,CA,2017,REYNOLDS,Kevin,REYNOLDS Kevin
Michal BREZINA,227.42,CA,2017,BREZINA,Michal,BREZINA Michal
Daniel SAMOHIN,226.53,CA,2017,SAMOHIN,Daniel,SAMOHIN Daniel
Misha GE,226.07,CA,2017,GE,Misha,GE Misha
Alexander PETROV,224.39,CA,2017,PETROV,Alexander,PETROV Alexander
Takahito MURA,222.13,CA,2017,MURA,Takahito,MURA Takahito
Liam FIRUS,210.89,CA,2017,FIRUS,Liam,FIRUS Liam
Han YAN,209.11,CA,2017,YAN,Han,YAN Han
Grant HOCHSTEIN,204.69,CA,2017,HOCHSTEIN,Grant,HOCHSTEIN Grant
Ross MINER,196.53,CA,2017,MINER,Ross,MINER Ross
Javier FERNANDEZ,285.38,FR,2017,FERNANDEZ,Javier,FERNANDEZ Javier
Denis TEN,269.26,FR,2017,TEN,Denis,TEN Denis
Adam RIPPON,267.53,FR,2017,RIPPON,Adam,RIPPON Adam
Nathan CHEN,264.8,FR,2017,CHEN,Nathan,CHEN Nathan
Takahito MURA,248.42,FR,2017,MURA,Takahito,MURA Takahito
Jorik HENDRICKX,230.47,FR,2017,HENDRICKX,Jorik,HENDRICKX Jorik
Misha GE,229.06,FR,2017,GE,Misha,GE Misha
Chafik BESSEGHIER,225.02,FR,2017,BESSEGHIER,Chafik,BESSEGHIER Chafik
Artur DMITRIEV,218.7,FR,2017,DMITRIEV,Artur,DMITRIEV Artur
Brendan KERRY,199.4,FR,2017,KERRY,Brendan,KERRY Brendan
Ivan RIGHINI,185.81,FR,2017,RIGHINI,Ivan,RIGHINI Ivan
Javier FERNANDEZ,292.98,RU,2017,FERNANDEZ,Javier,FERNANDEZ Javier
Shoma UNO,285.07,RU,2017,UNO,Shoma,UNO Shoma
Alexei BYCHENKO,255.52,RU,2017,BYCHENKO,Alexei,BYCHENKO Alexei
Mikhail KOLYADA,245.3,RU,2017,KOLYADA,Mikhail,KOLYADA Mikhail
Max AARON,235.58,RU,2017,AARON,Max,AARON Max
Elladj BALDE,225.45,RU,2017,BALDE,Elladj,BALDE Elladj
Keiji TANAKA,224.91,RU,2017,TANAKA,Keiji,TANAKA Keiji
Chafik BESSEGHIER,223.98,RU,2017,BESSEGHIER,Chafik,BESSEGHIER Chafik
Gordei GORSHKOV,223.51,RU,2017,GORSHKOV,Gordei,GORSHKOV Gordei
Artur DMITRIEV,221.52,RU,2017,DMITRIEV,Artur,DMITRIEV Artur
Deniss VASILJEVS,203.77,RU,2017,VASILJEVS,Deniss,VASILJEVS Deniss
Alexander MAJOROV,192.14,RU,2017,MAJOROV,Alexander,MAJOROV Alexander
Patrick CHAN,279.72,CN,2017,CHAN,Patrick,CHAN Patrick
Boyang JIN,278.54,CN,2017,JIN,Boyang,JIN Boyang
Sergei VORONOV,243.76,CN,2017,VORONOV,Sergei,VORONOV Sergei
Max AARON,242.74,CN,2017,AARON,Max,AARON Max
Han YAN,230.19,CN,2017,YAN,Han,YAN Han
Alexander PETROV,228.44,CN,2017,PETROV,Alexander,PETROV Alexander
Maxim KOVTUN,221.43,CN,2017,KOVTUN,Maxim,KOVTUN Maxim
Daniel SAMOHIN,213.51,CN,2017,SAMOHIN,Daniel,SAMOHIN Daniel
Ross MINER,213.34,CN,2017,MINER,Ross,MINER Ross
Michal BREZINA,211.77,CN,2017,BREZINA,Michal,BREZINA Michal
Yuzuru HANYU,301.47,JP,2017,HANYU,Yuzuru,HANYU Yuzuru
Nathan CHEN,268.91,JP,2017,CHEN,Nathan,CHEN Nathan
Keiji TANAKA,248.44,JP,2017,TANAKA,Keiji,TANAKA Keiji
Alexei BYCHENKO,229.87,JP,2017,BYCHENKO,Alexei,BYCHENKO Alexei
Mikhail KOLYADA,225.69,JP,2017,KOLYADA,Mikhail,KOLYADA Mikhail
Deniss VASILJEVS,223.73,JP,2017,VASILJEVS,Deniss,VASILJEVS Deniss
Jason BROWN,218.47,JP,2017,BROWN,Jason,BROWN Jason
Nam NGUYEN,212.43,JP,2017,NGUYEN,Nam,NGUYEN Nam
Ryuju HINO,207.15,JP,2017,HINO,Ryuju,HINO Ryuju
Elladj BALDE,195.32,JP,2017,BALDE,Elladj,BALDE Elladj
Grant HOCHSTEIN,191.4,JP,2017,HOCHSTEIN,Grant,HOCHSTEIN Grant
Yuzuru HANYU,293.9,FN,2017,HANYU,Yuzuru,HANYU Yuzuru
Nathan CHEN,282.85,FN,2017,CHEN,Nathan,CHEN Nathan
Shoma UNO,282.51,FN,2017,UNO,Shoma,UNO Shoma
Javier FERNANDEZ,268.77,FN,2017,FERNANDEZ,Javier,FERNANDEZ Javier
Patrick CHAN,266.75,FN,2017,CHAN,Patrick,CHAN Patrick
Adam RIPPON,233.1,FN,2017,RIPPON,Adam,RIPPON Adam
Javier FERNANDEZ,294.84,EU,2017,FERNANDEZ,Javier,FERNANDEZ Javier
Maxim KOVTUN,266.8,EU,2017,KOVTUN,Maxim,KOVTUN Maxim
Mikhail KOLYADA,250.18,EU,2017,KOLYADA,Mikhail,KOLYADA Mikhail
Jorik HENDRICKX,242.56,EU,2017,HENDRICKX,Jorik,HENDRICKX Jorik
Alexei BYCHENKO,239.24,EU,2017,BYCHENKO,Alexei,BYCHENKO Alexei
Moris KVITELASHVILI,238.2,EU,2017,KVITELASHVILI,Moris,KVITELASHVILI Moris
Deniss VASILJEVS,235.2,EU,2017,VASILJEVS,Deniss,VASILJEVS Deniss
Alexander SAMARIN,230.87,EU,2017,SAMARIN,Alexander,SAMARIN Alexander
Chafik BESSEGHIER,227.59,EU,2017,BESSEGHIER,Chafik,BESSEGHIER Chafik
Paul FENTZ,225.85,EU,2017,FENTZ,Paul,FENTZ Paul
Alexander MAJOROV,217.98,EU,2017,MAJOROV,Alexander,MAJOROV Alexander
Michal BREZINA,215.52,EU,2017,BREZINA,Michal,BREZINA Michal
Ivan RIGHINI,210.15,EU,2017,RIGHINI,Ivan,RIGHINI Ivan
Ivan PAVLOV,202.87,EU,2017,PAVLOV,Ivan,PAVLOV Ivan
Kevin AYMOZ,199.47,EU,2017,AYMOZ,Kevin,AYMOZ Kevin
Graham NEWBERRY,198.06,EU,2017,NEWBERRY,Graham,NEWBERRY Graham
Stephane WALKER,196.74,EU,2017,WALKER,Stephane,WALKER Stephane
Javier RAYA,195.54,EU,2017,RAYA,Javier,RAYA Javier
Maurizio ZANDRON,186.4,EU,2017,ZANDRON,Maurizio,ZANDRON Maurizio
Jiri BELOHRADSKY,181.62,EU,2017,BELOHRADSKY,Jiri,BELOHRADSKY Jiri
Slavik HAYRAPETYAN,180.78,EU,2017,HAYRAPETYAN,Slavik,HAYRAPETYAN Slavik
Daniel Albert NAURITS,176.1,EU,2017,NAURITS,Daniel Albert,NAURITS Daniel Albert
Valtter VIRTANEN,164.09,EU,2017,VIRTANEN,Valtter,VIRTANEN Valtter
Sondre ODDVOLL BOE,162.85,EU,2017,ODDVOLL BOE,Sondre,ODDVOLL BOE Sondre
Nathan CHEN,307.46,4C,2017,CHEN,Nathan,CHEN Nathan
Yuzuru HANYU,303.71,4C,2017,HANYU,Yuzuru,HANYU Yuzuru
Shoma UNO,288.05,4C,2017,UNO,Shoma,UNO Shoma
Patrick CHAN,267.98,4C,2017,CHAN,Patrick,CHAN Patrick
Boyang JIN,267.51,4C,2017,JIN,Boyang,JIN Boyang
Jason BROWN,245.85,4C,2017,BROWN,Jason,BROWN Jason
Misha GE,239.41,4C,2017,GE,Misha,GE Misha
Nam NGUYEN,237.08,4C,2017,NGUYEN,Nam,NGUYEN Nam
Grant HOCHSTEIN,235.72,4C,2017,HOCHSTEIN,Grant,HOCHSTEIN Grant
Han YAN,235.45,4C,2017,YAN,Han,YAN Han
Brendan KERRY,227.39,4C,2017,KERRY,Brendan,KERRY Brendan
Kevin REYNOLDS,222.31,4C,2017,REYNOLDS,Kevin,REYNOLDS Kevin
Keiji TANAKA,220.18,4C,2017,TANAKA,Keiji,TANAKA Keiji
Michael Christian MARTINEZ,214.15,4C,2017,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Julian Zhi Jie YEE,202.67,4C,2017,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Sihyeong LEE,195.72,4C,2017,LEE,Sihyeong,LEE Sihyeong
Jinseo KIM,195.05,4C,2017,KIM,Jinseo,KIM Jinseo
June Hyoung LEE,187.58,4C,2017,LEE,June Hyoung,LEE June Hyoung
Chih-I TSAO,169.63,4C,2017,TSAO,Chih-I,TSAO Chih-I
Andrew DODDS,162.05,4C,2017,DODDS,Andrew,DODDS Andrew
Mark WEBSTER,160.03,4C,2017,WEBSTER,Mark,WEBSTER Mark
Leslie Man Cheuk IP,146.74,4C,2017,IP,Leslie,IP Leslie
Kai Xiang CHEW,138.46,4C,2017,CHEW,Kai Xiang,CHEW Kai Xiang
Micah TANG,135.79,4C,2017,TANG,Micah,TANG Micah
Yuzuru HANYU,321.59,WR,2017,HANYU,Yuzuru,HANYU Yuzuru
Shoma UNO,319.31,WR,2017,UNO,Shoma,UNO Shoma
Boyang JIN,303.58,WR,2017,JIN,Boyang,JIN Boyang
Javier FERNANDEZ,301.19,WR,2017,FERNANDEZ,Javier,FERNANDEZ Javier
Patrick CHAN,295.16,WR,2017,CHAN,Patrick,CHAN Patrick
Nathan CHEN,290.72,WR,2017,CHEN,Nathan,CHEN Nathan
Jason BROWN,269.57,WR,2017,BROWN,Jason,BROWN Jason
Mikhail KOLYADA,257.47,WR,2017,KOLYADA,Mikhail,KOLYADA Mikhail
Kevin REYNOLDS,253.84,WR,2017,REYNOLDS,Kevin,REYNOLDS Kevin
Alexei BYCHENKO,245.96,WR,2017,BYCHENKO,Alexei,BYCHENKO Alexei
Maxim KOVTUN,245.84,WR,2017,KOVTUN,Maxim,KOVTUN Maxim
Misha GE,243.45,WR,2017,GE,Misha,GE Misha
Moris KVITELASHVILI,239.24,WR,2017,KVITELASHVILI,Moris,KVITELASHVILI Moris
Deniss VASILJEVS,239.0,WR,2017,VASILJEVS,Deniss,VASILJEVS Deniss
Brendan KERRY,236.24,WR,2017,KERRY,Brendan,KERRY Brendan
Denis TEN,234.31,WR,2017,TEN,Denis,TEN Denis
Chafik BESSEGHIER,230.13,WR,2017,BESSEGHIER,Chafik,BESSEGHIER Chafik
Michal BREZINA,226.26,WR,2017,BREZINA,Michal,BREZINA Michal
Keiji TANAKA,222.34,WR,2017,TANAKA,Keiji,TANAKA Keiji
Paul FENTZ,217.91,WR,2017,FENTZ,Paul,FENTZ Paul
Jorik HENDRICKX,214.02,WR,2017,HENDRICKX,Jorik,HENDRICKX Jorik
Julian Zhi Jie YEE,213.99,WR,2017,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Alexander MAJOROV,205.04,WR,2017,MAJOROV,Alexander,MAJOROV Alexander
Michael Christian MARTINEZ,196.79,WR,2017,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Nathan CHEN,275.88,US,2018,CHEN,Nathan,CHEN Nathan
Adam RIPPON,266.45,US,2018,RIPPON,Adam,RIPPON Adam
Sergei VORONOV,257.49,US,2018,VORONOV,Sergei,VORONOV Sergei
Boyang JIN,246.03,US,2018,JIN,Boyang,JIN Boyang
Han YAN,228.33,US,2018,YAN,Han,YAN Han
Ross MINER,219.62,US,2018,MINER,Ross,MINER Ross
Takahito MURA,212.77,US,2018,MURA,Takahito,MURA Takahito
Liam FIRUS,210.83,US,2018,FIRUS,Liam,FIRUS Liam
Kevin REYNOLDS,204.05,US,2018,REYNOLDS,Kevin,REYNOLDS Kevin
Roman SADOVSKY,200.1,US,2018,SADOVSKY,Roman,SADOVSKY Roman
Shoma UNO,301.1,CA,2018,UNO,Shoma,UNO Shoma
Jason BROWN,261.14,CA,2018,BROWN,Jason,BROWN Jason
Alexander SAMARIN,250.06,CA,2018,SAMARIN,Alexander,SAMARIN Alexander
Patrick CHAN,245.7,CA,2018,CHAN,Patrick,CHAN Patrick
Jorik HENDRICKX,237.31,CA,2018,HENDRICKX,Jorik,HENDRICKX Jorik
Michal BREZINA,237.04,CA,2018,BREZINA,Michal,BREZINA Michal
Nicolas NADEAU,229.43,CA,2018,NADEAU,Nicolas,NADEAU Nicolas
Keegan MESSING,217.75,CA,2018,MESSING,Keegan,MESSING Keegan
Jun Hwan CHA,210.32,CA,2018,CHA,Junhwan,CHA Junhwan
Paul FENTZ,201.6,CA,2018,FENTZ,Paul,FENTZ Paul
Brendan KERRY,201.56,CA,2018,KERRY,Brendan,KERRY Brendan
Takahito MURA,186.66,CA,2018,MURA,Takahito,MURA Takahito
Javier FERNANDEZ,283.71,FR,2018,FERNANDEZ,Javier,FERNANDEZ Javier
Shoma UNO,273.32,FR,2018,UNO,Shoma,UNO Shoma
Misha GE,258.34,FR,2018,GE,Misha,GE Misha
Alexander SAMARIN,253.13,FR,2018,SAMARIN,Alexander,SAMARIN Alexander
Alexei BYCHENKO,247.44,FR,2018,BYCHENKO,Alexei,BYCHENKO Alexei
Moris KVITELASHVILI,240.5,FR,2018,KVITELASHVILI,Moris,KVITELASHVILI Moris
Max AARON,237.2,FR,2018,AARON,Max,AARON Max
Denis TEN,228.57,FR,2018,TEN,Denis,TEN Denis
Vincent ZHOU,222.21,FR,2018,ZHOU,Vincent,ZHOU Vincent
Kevin AYMOZ,220.43,FR,2018,AYMOZ,Kevin,AYMOZ Kevin
Romain PONSART,198.12,FR,2018,PONSART,Romain,PONSART Romain
Nathan CHEN,293.79,RU,2018,CHEN,Nathan,CHEN Nathan
Yuzuru HANYU,290.77,RU,2018,HANYU,Yuzuru,HANYU Yuzuru
Mikhail KOLYADA,271.06,RU,2018,KOLYADA,Mikhail,KOLYADA Mikhail
Misha GE,255.33,RU,2018,GE,Misha,GE Misha
Moris KVITELASHVILI,250.26,RU,2018,KVITELASHVILI,Moris,KVITELASHVILI Moris
Dmitri ALIEV,239.61,RU,2018,ALIEV,Dmitri,ALIEV Dmitri
Nam NGUYEN,238.45,RU,2018,NGUYEN,Nam,NGUYEN Nam
Deniss VASILJEVS,227.53,RU,2018,VASILJEVS,Deniss,VASILJEVS Deniss
Denis TEN,214.35,RU,2018,TEN,Denis,TEN Denis
Andrei LAZUKIN,212.14,RU,2018,LAZUKIN,Andrei,LAZUKIN Andrei
Grant HOCHSTEIN,206.09,RU,2018,HOCHSTEIN,Grant,HOCHSTEIN Grant
Daniel SAMOHIN,183.79,RU,2018,SAMOHIN,Daniel,SAMOHIN Daniel
Mikhail KOLYADA,279.38,CN,2018,KOLYADA,Mikhail,KOLYADA Mikhail
Boyang JIN,264.48,CN,2018,JIN,Boyang,JIN Boyang
Max AARON,259.69,CN,2018,AARON,Max,AARON Max
Vincent ZHOU,256.66,CN,2018,ZHOU,Vincent,ZHOU Vincent
Han YAN,254.61,CN,2018,YAN,Han,YAN Han
Javier FERNANDEZ,253.06,CN,2018,FERNANDEZ,Javier,FERNANDEZ Javier
Keiji TANAKA,247.17,CN,2018,TANAKA,Keiji,TANAKA Keiji
Kevin REYNOLDS,226.5,CN,2018,REYNOLDS,Kevin,REYNOLDS Kevin
Grant HOCHSTEIN,216.44,CN,2018,HOCHSTEIN,Grant,HOCHSTEIN Grant
Alexander MAJOROV,186.04,CN,2018,MAJOROV,Alexander,MAJOROV Alexander
Alexander PETROV,186.02,CN,2018,PETROV,Alexander,PETROV Alexander
He ZHANG,167.58,CN,2018,ZHANG,He,ZHANG He
Sergei VORONOV,271.12,JP,2018,VORONOV,Sergei,VORONOV Sergei
Adam RIPPON,261.99,JP,2018,RIPPON,Adam,RIPPON Adam
Alexei BYCHENKO,252.07,JP,2018,BYCHENKO,Alexei,BYCHENKO Alexei
Jason BROWN,245.95,JP,2018,BROWN,Jason,BROWN Jason
Keegan MESSING,235.8,JP,2018,MESSING,Keegan,MESSING Keegan
Deniss VASILJEVS,234.8,JP,2018,VASILJEVS,Deniss,VASILJEVS Deniss
Kazuki TOMONO,231.93,JP,2018,TOMONO,Kazuki,TOMONO Kazuki
Dmitri ALIEV,223.45,JP,2018,ALIEV,Dmitri,ALIEV Dmitri
Michal BREZINA,220.45,JP,2018,BREZINA,Michal,BREZINA Michal
Nam NGUYEN,214.51,JP,2018,NGUYEN,Nam,NGUYEN Nam
Hiroaki SATO,199.2,JP,2018,SATO,Hiroaki,SATO Hiroaki
Nathan CHEN,286.51,FN,2018,CHEN,Nathan,CHEN Nathan
Shoma UNO,286.01,FN,2018,UNO,Shoma,UNO Shoma
Mikhail KOLYADA,282.0,FN,2018,KOLYADA,Mikhail,KOLYADA Mikhail
Sergei VORONOV,266.59,FN,2018,VORONOV,Sergei,VORONOV Sergei
Adam RIPPON,254.33,FN,2018,RIPPON,Adam,RIPPON Adam
Jason BROWN,253.81,FN,2018,BROWN,Jason,BROWN Jason
Javier FERNANDEZ,295.55,EU,2018,FERNANDEZ,Javier,FERNANDEZ Javier
Dmitri ALIEV,274.06,EU,2018,ALIEV,Dmitri,ALIEV Dmitri
Mikhail KOLYADA,258.9,EU,2018,KOLYADA,Mikhail,KOLYADA Mikhail
Deniss VASILJEVS,243.52,EU,2018,VASILJEVS,Deniss,VASILJEVS Deniss
Alexei BYCHENKO,238.44,EU,2018,BYCHENKO,Alexei,BYCHENKO Alexei
Alexander SAMARIN,229.81,EU,2018,SAMARIN,Alexander,SAMARIN Alexander
Alexander MAJOROV,225.86,EU,2018,MAJOROV,Alexander,MAJOROV Alexander
Michal BREZINA,225.2,EU,2018,BREZINA,Michal,BREZINA Michal
Matteo RIZZO,219.43,EU,2018,RIZZO,Matteo,RIZZO Matteo
Jorik HENDRICKX,218.17,EU,2018,HENDRICKX,Jorik,HENDRICKX Jorik
Chafik BESSEGHIER,211.17,EU,2018,BESSEGHIER,Chafik,BESSEGHIER Chafik
Moris KVITELASHVILI,210.47,EU,2018,KVITELASHVILI,Moris,KVITELASHVILI Moris
Phillip HARRIS,208.22,EU,2018,HARRIS,Phillip,HARRIS Phillip
Romain PONSART,200.72,EU,2018,PONSART,Romain,PONSART Romain
Slavik HAYRAPETYAN,196.63,EU,2018,HAYRAPETYAN,Slavik,HAYRAPETYAN Slavik
Paul FENTZ,194.97,EU,2018,FENTZ,Paul,FENTZ Paul
Irakli MAYSURADZE,191.22,EU,2018,MAYSURADZE,Irakli,MAYSURADZE Irakli
Stephane WALKER,185.41,EU,2018,WALKER,Stephane,WALKER Stephane
Valtter VIRTANEN,181.77,EU,2018,VIRTANEN,Valtter,VIRTANEN Valtter
Felipe MONTOYA,181.72,EU,2018,MONTOYA,Felipe,MONTOYA Felipe
Daniel Albert NAURITS,176.1,EU,2018,NAURITS,Daniel Albert,NAURITS Daniel Albert
Sondre ODDVOLL BOE,170.64,EU,2018,ODDVOLL BOE,Sondre,ODDVOLL BOE Sondre
Burak DEMIRBOGA,167.22,EU,2018,DEMIRBOGA,Burak,DEMIRBOGA Burak
Igor REZNICHENKO,165.65,EU,2018,REZNICHENKO,Igor,REZNICHENKO Igor
Boyang JIN,300.95,4C,2018,JIN,Boyang,JIN Boyang
Shoma UNO,297.94,4C,2018,UNO,Shoma,UNO Shoma
Jason BROWN,269.22,4C,2018,BROWN,Jason,BROWN Jason
Keiji TANAKA,260.31,4C,2018,TANAKA,Keiji,TANAKA Keiji
Max AARON,255.45,4C,2018,AARON,Max,AARON Max
Misha GE,248.96,4C,2018,GE,Misha,GE Misha
Kevin REYNOLDS,241.5,4C,2018,REYNOLDS,Kevin,REYNOLDS Kevin
Elladj BALDE,238.2,4C,2018,BALDE,Elladj,BALDE Elladj
Nam NGUYEN,237.52,4C,2018,NGUYEN,Nam,NGUYEN Nam
Han YAN,227.93,4C,2018,YAN,Han,YAN Han
Grant HOCHSTEIN,226.39,4C,2018,HOCHSTEIN,Grant,HOCHSTEIN Grant
Takahito MURA,225.41,4C,2018,MURA,Takahito,MURA Takahito
Brendan KERRY,219.95,4C,2018,KERRY,Brendan,KERRY Brendan
June Hyoung LEE,211.86,4C,2018,LEE,June Hyoung,LEE June Hyoung
Denis TEN,210.82,4C,2018,TEN,Denis,TEN Denis
Julian Zhi Jie YEE,197.68,4C,2018,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Chih-I TSAO,195.21,4C,2018,TSAO,Chih-I,TSAO Chih-I
Donovan CARRILLO,185.91,4C,2018,CARRILLO,Donovan,CARRILLO Donovan
He ZHANG,184.82,4C,2018,ZHANG,He,ZHANG He
Geon Hyeong AN,180.26,4C,2018,AN,Geon Hyeong,AN Geon Hyeong
Andrew DODDS,177.81,4C,2018,DODDS,Andrew,DODDS Andrew
Sihyeong LEE,177.07,4C,2018,LEE,Sihyeong,LEE Sihyeong
Abzal RAKIMGALIEV,175.58,4C,2018,RAKIMGALIEV,Abzal,RAKIMGALIEV Abzal
Leslie Man Cheuk IP,150.23,4C,2018,IP,Leslie,IP Leslie
HANYU Yuzuru,317.85,OL,2018,HANYU,Yuzuru,HANYU Yuzuru
UNO Shoma,306.9,OL,2018,UNO,Shoma,UNO Shoma
FERNANDEZ Javier,305.24,OL,2018,FERNANDEZ,Javier,FERNANDEZ Javier
JIN Boyang,297.77,OL,2018,JIN,Boyang,JIN Boyang
CHEN Nathan,297.35,OL,2018,CHEN,Nathan,CHEN Nathan
ZHOU Vincent,276.69,OL,2018,ZHOU,Vincent,ZHOU Vincent
ALIEV Dmitri,267.51,OL,2018,ALIEV,Dmitri,ALIEV Dmitri
KOLYADA Mikhail,264.25,OL,2018,KOLYADA,Mikhail,KOLYADA Mikhail
CHAN Patrick,263.43,OL,2018,CHAN,Patrick,CHAN Patrick
RIPPON Adam,259.36,OL,2018,RIPPON,Adam,RIPPON Adam
BYCHENKO Alexei,257.01,OL,2018,BYCHENKO,Alexei,BYCHENKO Alexei
MESSING Keegan,255.43,OL,2018,MESSING,Keegan,MESSING Keegan
SAMOHIN Daniel,251.44,OL,2018,SAMOHIN,Daniel,SAMOHIN Daniel
HENDRICKX Jorik,248.95,OL,2018,HENDRICKX,Jorik,HENDRICKX Jorik
CHA Junhwan,248.59,OL,2018,CHA,Junhwan,CHA Junhwan
BREZINA Michal,246.07,OL,2018,BREZINA,Michal,BREZINA Michal
GE Misha,244.94,OL,2018,GE,Misha,GE Misha
TANAKA Keiji,244.83,OL,2018,TANAKA,Keiji,TANAKA Keiji
VASILJEVS Deniss,234.58,OL,2018,VASILJEVS,Deniss,VASILJEVS Deniss
